date,close,high,low,open,volume,ticker
2025-12-26,272.8929748535156,274.859322715931,272.35396775197984,273.65157518449314,21521800,AAPL
2025-12-29,273.2523498535156,273.8512128461511,271.8449608988494,272.1843267483383,23715200,AAPL
2025-12-30,272.5735778808594,273.5717234473003,271.77507361210075,272.304089543875,22139600,AAPL
2025-12-31,271.3558349609375,273.17246717497864,271.24605357156486,272.553621806917,27293600,AAPL
2026-01-02,270.5074157714844,277.32473598417806,268.5011336129586,271.75509761912826,37838100,AAPL
2026-01-05,266.7643737792969,271.0064921177503,265.6464557026853,270.1381104139889,45647200,AAPL
2026-01-06,261.8734436035156,267.0538212812338,261.6338984265986,266.504853430471,52352100,AAPL
2026-01-07,259.8471984863281,263.1909919246956,259.32817380451803,262.71190159101934,48309800,AAPL
2026-01-08,258.55963134765625,258.80916773471864,255.22581364132833,256.5433578451618,50419300,AAPL
2026-01-09,258.8890075683594,259.7274461787287,255.74485516422806,258.5995368285105,39997000,AAPL
2026-01-12,259.76739501953125,260.8154357257053,256.32378048041085,258.6794199598783,45263800,AAPL
2026-01-13,260.5658874511719,261.3244878277737,257.9108470550362,258.24022168851656,45730800,AAPL
2026-01-14,259.4779052734375,261.33447181199796,256.23393227813756,259.0087756526009,40019400,AAPL
2026-01-15,257.73114013671875,260.5559089501236,256.5732877053955,260.1666175851947,39388600,AAPL
2026-01-16,255.05613708496094,258.41988279267105,254.45724364888233,257.4217372195352,72142800,AAPL
2026-01-20,246.2425079345703,254.31750190322293,242.9685916985444,252.26132447540706,80267500,AAPL
2026-01-21,247.1907501220703,251.09350304772093,244.72532928784554,248.23880604127606,54641700,AAPL
2026-01-22,247.8894500732422,250.53452965267718,247.68980878155546,248.737864640942,39708300,AAPL
2026-01-23,247.58001708984375,248.94748685874615,244.22624741136653,246.86136630134166,41689000,AAPL
2026-01-26,254.9363555908203,256.08421686766076,249.336758511775,251.01363570547153,55969200,AAPL
2026-01-27,257.791015625,261.46421404872183,257.73112933459527,258.68937090303496,49648300,AAPL
2026-01-28,255.96446228027344,258.3799575946877,254.03803333601454,257.17220993748055,41288000,AAPL
2026-01-29,257.801025390625,259.16847988830324,253.93820707645818,257.52154586161765,67253000,AAPL
2026-01-30,258.9988098144531,261.41430490835,251.7123292610244,254.69678984095313,92443400,AAPL
2026-02-02,269.5093078613281,269.98839826257677,258.7293169184304,259.5478036352127,73913400,AAPL
2026-02-03,268.98028564453125,271.3758289780004,267.11372779647115,268.70080609664296,64394700,AAPL
2026-02-04,275.97723388671875,278.432693698261,271.7850411492978,271.7850411492978,90545700,AAPL
2026-02-05,275.3983459472656,278.98168486317746,272.72332314901723,277.6142303156022,52977400,AAPL
2026-02-06,277.6042175292969,280.3890519626743,276.4164219647768,276.6060720438839,50453400,AAPL
2026-02-09,274.3672180175781,277.9439398399519,271.4499228389202,277.6541982366954,44623400,AAPL
2026-02-10,273.4280700683594,275.11651686144285,272.68876099546605,274.6369782150198,34376900,AAPL
2026-02-11,275.24639892578125,279.92208361183503,274.1973776592452,274.44714753122867,51931300,AAPL
2026-02-12,261.4891052246094,275.46621856633783,259.94051360693726,275.3363333447182,81077200,AAPL
2026-02-13,255.5445556640625,261.9886306947134,255.21485759663088,261.7688319830923,56290700,AAPL
2026-02-17,263.6371154785156,266.0449008431299,255.30478047881587,257.8124646511843,58469100,AAPL
2026-02-18,264.106689453125,266.57441720150126,262.20844437502524,263.35737977838915,34203300,AAPL
2026-02-19,260.3401184082031,264.2365527856389,259.81060750150084,262.35827847824623,30845300,AAPL
2026-02-20,264.3364562988281,264.5063132392292,257.9223826043077,258.73163460792017,42070500,AAPL
2026-02-23,265.9349670410156,269.1819753311392,263.13755670993424,263.24744081710827,37308200,AAPL
2026-02-24,271.8895263671875,274.6369951599546,267.46358073991865,267.61343657617186,47014600,AAPL
2026-02-25,273.97760009765625,274.6869380517792,270.8005039088116,271.5298429675081,33714300,AAPL
2026-02-26,272.6987609863281,275.8558253670768,270.55071567552415,274.6969199809464,32345100,AAPL
2026-02-27,263.93682861328125,272.5588900215503,262.6480379442022,272.5588900215503,72366500,AAPL
2026-03-02,264.476318359375,266.2846497598317,259.960490133898,262.16844722421786,41827900,AAPL
2026-03-03,263.5072326660156,265.31556422164516,259.8905695547566,263.23749216234586,38568900,AAPL
2026-03-04,262.2783508300781,265.9050144519466,261.179387723623,264.4063951364299,39803100,AAPL
2026-03-05,260.0504150390625,261.3192350446657,257.01320478174756,260.54995479568396,49658600,AAPL
2026-03-06,257.2229919433594,258.53178361058343,254.13584003818684,258.39192833924307,41120000,AAPL
2026-03-09,259.6407775878906,260.9095975388004,253.44647267699952,255.45463216869055,38218500,AAPL
2026-03-10,260.58990478515625,262.2384104290217,256.71350175461305,257.4128391437035,30590800,AAPL
2026-03-11,260.5699157714844,261.888707997661,259.3110658747261,260.8496568052655,26218900,AAPL
2026-03-12,255.52456665039062,258.71164792954545,253.94601921584928,258.4219063383753,40794000,AAPL
2026-03-13,249.8897705078125,256.0940459350445,249.29033192864068,255.24483747003174,36930000,AAPL
2026-03-16,252.58729553222656,253.6563027081548,249.6499992581203,251.87794235419486,32074200,AAPL
2026-03-17,253.99598693847656,254.89516767044782,251.94787083452104,252.72716690012706,32361600,AAPL
2026-03-18,249.70994567871094,254.70534343896443,248.7708084606242,252.3974721128864,35757900,AAPL
2026-03-19,248.73085021972656,251.5982036354298,247.0723745163624,249.17043241392184,34864100,AAPL
2026-03-20,247.76173400878906,248.97061168291066,245.77356028907465,247.7517334570195,88331100,AAPL
2026-03-23,251.25851440429688,254.3656523266213,250.0496214753341,253.73622734962268,40546100,AAPL
2026-03-24,251.4083709716797,254.5954370944537,249.32029842391177,250.1195650925759,45152300,AAPL
2026-03-25,252.38746643066406,254.76528059453105,251.3684162845015,253.86611511385965,28476700,AAPL
2026-03-26,252.6572265625,256.76344411909713,250.53918279672283,251.88793104116345,41796700,AAPL
2026-03-27,248.57098388671875,255.2548282141602,247.8416601166152,253.666280215245,47900000,AAPL
2026-03-30,246.40298461914062,250.63907198816298,245.28400520065438,249.83982057534305,39446200,AAPL
2026-03-31,253.55638122558594,255.24482803058763,246.87255213324852,247.6818040942864,49598100,AAPL
2026-04-01,255.3946990966797,255.94418062939917,253.096813183035,253.8461228128272,40059400,AAPL
2026-04-02,255.68443298339844,255.89424639361263,250.4192795609811,253.96601496217014,31289400,AAPL
2026-04-06,258.6217041015625,261.9186847371787,256.2239194053331,256.27389167390277,29329900,AAPL
2026-04-07,253.26666259765625,255.96418954301222,245.47383916108728,255.92421782448065,62148000,AAPL
2026-04-08,258.66168212890625,259.51090582044134,256.29386854025813,258.2121146377317,41032800,AAPL
2026-04-09,260.2502136230469,260.879638597066,255.8342992320816,258.7615948993736,28121600,AAPL
2026-04-10,260.240234375,261.94865175168746,258.78155637925676,259.7406946341393,31291500,AAPL
2026-04-13,258.96142578125,259.9405042051452,256.4237552437805,259.49093671136296,36234700,AAPL
2026-04-14,258.59173583984375,261.68888841493145,256.9532612999924,259.01136264890187,48370700,AAPL
2026-04-15,266.18475341796875,266.3146386359468,257.57269269729437,257.92237663273806,49913500,AAPL
2026-04-16,263.15753173828125,266.91408037974617,261.0294875448873,266.55439590858066,43323100,AAPL
2026-04-17,269.98126220703125,272.0493335842862,266.47448343207725,266.7142527536172,61436200,AAPL
2026-04-20,272.79864501953125,274.0275237795767,270.04120633500696,270.08114756253855,36590200,AAPL
2026-04-21,265.9250183105469,272.5488901425708,265.1557075406741,271.250098918132,50209800,AAPL
2026-04-22,272.9185791015625,273.48803128351057,266.62435952726383,267.5734973129919,43249200,AAPL
2026-04-23,273.1783142089844,275.5161566987003,271.39995382845746,274.79681820267325,33399600,AAPL
2026-04-24,270.81048583984375,272.80864483253174,269.4017800912603,272.50893317942314,38157100,AAPL
2026-04-27,267.3636474609375,268.1129570778125,264.8260075108844,265.84505761361925,41466800,AAPL
2026-04-28,270.4608154296875,272.97851539952296,268.4127145556596,272.0893199684016,40018900,AAPL
2026-04-29,269.92132568359375,270.7905199823619,266.7942019267937,267.3037117460274,30047900,AAPL
2026-04-30,271.1002502441406,275.7459641951834,267.893213328058,270.25102650288807,91848200,AAPL
2026-05-01,279.88214111328125,286.95561044034525,278.1137509144006,278.6032901046287,79915400,AAPL
2026-05-04,276.5751647949219,280.3716851917065,274.60697695873915,279.4025768563376,46668400,AAPL
2026-05-05,283.9184265136719,284.30808218316156,276.2455026895375,276.6750995896243,49311700,AAPL
2026-05-06,287.245361328125,287.76487170009636,280.8112868075762,281.66051049385584,58336100,AAPL
2026-05-07,287.1754150390625,291.8611003514943,285.5169394038565,289.00371711581823,45224300,AAPL
2026-05-08,293.0500183105469,294.4886952888782,289.7330669166447,289.7430674686918,52692800,AAPL
2025-01-02,379.2799987792969,392.7300109863281,373.0400085449219,390.1000061035156,109710700,TSLA
2025-01-03,410.44000244140625,411.8800048828125,379.45001220703125,381.4800109863281,95423300,TSLA
2025-01-06,411.04998779296875,426.42999267578125,401.70001220703125,423.20001220703125,85516500,TSLA
2025-01-07,394.3599853515625,414.3299865722656,390.0,405.8299865722656,75699500,TSLA
2025-01-08,394.94000244140625,402.5,387.3999938964844,392.95001220703125,73038800,TSLA
2025-01-10,394.739990234375,399.2799987792969,377.2900085449219,391.3999938964844,62287300,TSLA
2025-01-13,403.30999755859375,403.7900085449219,380.07000732421875,383.2099914550781,67580500,TSLA
2025-01-14,396.3599853515625,422.6400146484375,394.5400085449219,414.3399963378906,84565000,TSLA
2025-01-15,428.2200012207031,429.79998779296875,405.6600036621094,409.8999938964844,81375500,TSLA
2025-01-16,413.82000732421875,424.0,409.1300048828125,423.489990234375,68335200,TSLA
2025-01-17,426.5,439.739990234375,419.75,421.5,94991400,TSLA
2025-01-21,424.07000732421875,433.20001220703125,406.30999755859375,432.6400146484375,87320900,TSLA
2025-01-22,415.1099853515625,428.0,414.5899963378906,416.80999755859375,60963300,TSLA
2025-01-23,412.3800048828125,420.7300109863281,408.95001220703125,416.05999755859375,50690600,TSLA
2025-01-24,406.5799865722656,418.8800048828125,405.7799987792969,414.45001220703125,56427100,TSLA
2025-01-27,397.1499938964844,406.69000244140625,389.0,394.79998779296875,58125500,TSLA
2025-01-28,398.0899963378906,400.5899963378906,386.5,396.9100036621094,48910700,TSLA
2025-01-29,389.1000061035156,398.5899963378906,384.4800109863281,395.2099914550781,68033600,TSLA
2025-01-30,400.2799987792969,412.5,384.4100036621094,410.7799987792969,98092900,TSLA
2025-01-31,404.6000061035156,419.989990234375,401.3399963378906,401.5299987792969,83283600,TSLA
2025-02-03,383.67999267578125,389.1700134277344,374.3599853515625,386.67999267578125,93732100,TSLA
2025-02-04,392.2099914550781,394.0,381.3999938964844,382.6300048828125,57072200,TSLA
2025-02-05,378.1700134277344,388.3900146484375,375.5299987792969,387.510009765625,57223300,TSLA
2025-02-06,374.32000732421875,375.3999938964844,363.17999267578125,373.0299987792969,77918200,TSLA
2025-02-07,361.6199951171875,380.54998779296875,360.3399963378906,370.19000244140625,70298300,TSLA
2025-02-10,350.7300109863281,362.70001220703125,350.510009765625,356.2099914550781,77514900,TSLA
2025-02-11,328.5,349.3699951171875,325.1000061035156,345.79998779296875,118543400,TSLA
2025-02-12,336.510009765625,346.3999938964844,329.1199951171875,329.94000244140625,105382700,TSLA
2025-02-13,355.94000244140625,358.69000244140625,342.8500061035156,345.0,89441500,TSLA
2025-02-14,355.8399963378906,362.0,347.5,360.6199951171875,68277300,TSLA
2025-02-18,354.1099853515625,359.1000061035156,350.0199890136719,355.010009765625,51631700,TSLA
2025-02-19,360.55999755859375,367.3399963378906,353.6700134277344,354.0,67094400,TSLA
2025-02-20,354.3999938964844,362.29998779296875,348.0,361.510009765625,45965400,TSLA
2025-02-21,337.79998779296875,354.9800109863281,334.4200134277344,353.44000244140625,74058600,TSLA
2025-02-24,330.5299987792969,342.3999938964844,324.70001220703125,338.1400146484375,76052300,TSLA
2025-02-25,302.79998779296875,328.8900146484375,297.25,327.0199890136719,134228800,TSLA
2025-02-26,290.79998779296875,309.0,288.0400085449219,303.7099914550781,100118300,TSLA
2025-02-27,281.95001220703125,297.2300109863281,280.8800048828125,291.1600036621094,101748200,TSLA
2025-02-28,292.9800109863281,293.8800048828125,273.6000061035156,279.5,115697000,TSLA
2025-03-03,284.6499938964844,303.94000244140625,277.29998779296875,300.3399963378906,115551400,TSLA
2025-03-04,272.0400085449219,284.3500061035156,261.8399963378906,270.92999267578125,126706600,TSLA
2025-03-05,279.1000061035156,279.54998779296875,267.7099914550781,272.9200134277344,94042900,TSLA
2025-03-06,263.45001220703125,272.6499938964844,260.0199890136719,272.05999755859375,98451600,TSLA
2025-03-07,262.6700134277344,266.25,250.72999572753906,259.32000732421875,102369600,TSLA
2025-03-10,222.14999389648438,253.3699951171875,220.0,252.5399932861328,189076900,TSLA
2025-03-11,230.5800018310547,237.05999755859375,217.02000427246094,225.30999755859375,174896400,TSLA
2025-03-12,248.08999633789062,251.83999633789062,241.10000610351562,247.22000122070312,142215700,TSLA
2025-03-13,240.67999267578125,248.2899932861328,232.60000610351562,248.1300048828125,114813500,TSLA
2025-03-14,249.97999572753906,251.5800018310547,240.72999572753906,247.30999755859375,100242300,TSLA
2025-03-17,238.00999450683594,245.39999389648438,232.8000030517578,245.05999755859375,111900600,TSLA
2025-03-18,225.30999755859375,230.10000610351562,222.27999877929688,228.16000366210938,111477600,TSLA
2025-03-19,235.86000061035156,241.41000366210938,229.1999969482422,231.61000061035156,111993800,TSLA
2025-03-20,236.25999450683594,238.0,230.0500030517578,233.35000610351562,99028300,TSLA
2025-03-21,248.7100067138672,249.52000427246094,234.5500030517578,234.99000549316406,132728700,TSLA
2025-03-24,278.3900146484375,278.6400146484375,256.3299865722656,258.0799865722656,169079900,TSLA
2025-03-25,288.1400146484375,288.20001220703125,271.2799987792969,283.6000061035156,150361500,TSLA
2025-03-26,272.05999755859375,284.8999938964844,266.510009765625,282.6600036621094,153629800,TSLA
2025-03-27,273.1300048828125,291.8500061035156,271.82000732421875,272.4800109863281,162572100,TSLA
2025-03-28,263.54998779296875,276.1000061035156,260.57000732421875,275.5799865722656,123809400,TSLA
2025-03-31,259.1600036621094,260.55999755859375,243.36000061035156,249.30999755859375,134008900,TSLA
2025-04-01,268.4599914550781,277.45001220703125,259.25,263.79998779296875,146486900,TSLA
2025-04-02,282.760009765625,284.989990234375,251.27000427246094,254.60000610351562,212787800,TSLA
2025-04-03,267.2799987792969,276.29998779296875,261.510009765625,265.2900085449219,136174300,TSLA
2025-04-04,239.42999267578125,261.0,236.0,255.3800048828125,181229400,TSLA
2025-04-07,233.2899932861328,252.0,214.25,223.77999877929688,183453800,TSLA
2025-04-08,221.86000061035156,250.44000244140625,217.8000030517578,245.0,171603500,TSLA
2025-04-09,272.20001220703125,274.69000244140625,223.8800048828125,224.69000244140625,219433400,TSLA
2025-04-10,252.39999389648438,262.489990234375,239.3300018310547,260.0,181722600,TSLA
2025-04-11,252.30999755859375,257.739990234375,241.36000061035156,251.83999633789062,128948100,TSLA
2025-04-14,252.35000610351562,261.79998779296875,245.92999267578125,258.3599853515625,100135200,TSLA
2025-04-15,254.11000061035156,258.75,247.5399932861328,249.91000366210938,79594300,TSLA
2025-04-16,241.5500030517578,251.97000122070312,233.88999938964844,247.61000061035156,112378700,TSLA
2025-04-17,241.3699951171875,244.33999633789062,237.67999267578125,243.47000122070312,83404800,TSLA
2025-04-21,227.5,232.2100067138672,222.7899932861328,230.25999450683594,97768000,TSLA
2025-04-22,237.97000122070312,242.7899932861328,229.85000610351562,230.9600067138672,120858500,TSLA
2025-04-23,250.74000549316406,259.45001220703125,244.42999267578125,254.86000061035156,150381900,TSLA
2025-04-24,259.510009765625,259.5400085449219,249.1999969482422,250.5,94464200,TSLA
2025-04-25,284.95001220703125,286.8500061035156,259.6300048828125,261.69000244140625,167560700,TSLA
2025-04-28,285.8800048828125,294.8599853515625,272.4200134277344,288.9800109863281,151731800,TSLA
2025-04-29,292.0299987792969,293.32000732421875,279.4700012207031,285.5,108906600,TSLA
2025-04-30,282.1600036621094,284.45001220703125,270.7799987792969,279.8999938964844,128961100,TSLA
2025-05-01,280.5199890136719,290.8699951171875,279.80999755859375,280.010009765625,99659000,TSLA
2025-05-02,287.2099914550781,294.7799987792969,279.80999755859375,284.8999938964844,114454700,TSLA
2025-05-05,280.260009765625,284.8500061035156,274.3999938964844,284.57000732421875,94618900,TSLA
2025-05-06,275.3500061035156,277.7300109863281,271.3500061035156,273.1099853515625,76715800,TSLA
2025-05-07,276.2200012207031,277.9200134277344,271.0,276.8800048828125,71592600,TSLA
2025-05-08,284.82000732421875,289.79998779296875,279.4100036621094,279.6300048828125,97539400,TSLA
2025-05-09,298.260009765625,307.0400085449219,290.0,290.2099914550781,132387800,TSLA
2025-05-12,318.3800048828125,322.2099914550781,311.5,321.989990234375,112826700,TSLA
2025-05-13,334.07000732421875,337.5899963378906,316.79998779296875,320.0,136992600,TSLA
2025-05-14,347.67999267578125,350.0,337.0,342.5,136997300,TSLA
2025-05-15,342.82000732421875,346.1400146484375,334.7200012207031,340.3399963378906,97882600,TSLA
2025-05-16,349.9800109863281,351.6199951171875,342.3299865722656,346.239990234375,95895700,TSLA
2025-05-19,342.0899963378906,343.0,333.3699951171875,336.29998779296875,88869900,TSLA
2025-05-20,343.82000732421875,354.989990234375,341.6300048828125,347.8699951171875,131715500,TSLA
2025-05-21,334.6199951171875,347.3500061035156,332.20001220703125,344.42999267578125,102354800,TSLA
2025-05-22,341.0400085449219,347.2699890136719,331.3900146484375,331.8999938964844,97113400,TSLA
2025-05-23,339.3399963378906,343.17999267578125,333.2099914550781,337.9200134277344,84654800,TSLA
2025-05-27,362.8900146484375,363.7900085449219,347.32000732421875,347.3500061035156,120146400,TSLA
2025-05-28,356.8999938964844,365.0,355.9100036621094,364.8399963378906,91404300,TSLA
2025-05-29,358.42999267578125,367.7099914550781,356.0,365.2900085449219,88087800,TSLA
2025-05-30,346.4599914550781,363.67999267578125,345.2900085449219,355.5199890136719,123474900,TSLA
2025-06-02,342.69000244140625,348.0199890136719,333.3299865722656,343.5,81873800,TSLA
2025-06-03,344.2699890136719,355.3999938964844,343.0400085449219,346.6000061035156,99324500,TSLA
2025-06-04,332.04998779296875,345.6000061035156,327.3299865722656,345.1000061035156,98912100,TSLA
2025-06-05,284.70001220703125,324.54998779296875,273.2099914550781,322.489990234375,287499800,TSLA
2025-06-06,295.1400146484375,305.5,291.1400146484375,298.8299865722656,164747700,TSLA
2025-06-09,308.5799865722656,309.8299865722656,281.8500061035156,285.9599914550781,140908900,TSLA
2025-06-10,326.0899963378906,327.8299865722656,310.6700134277344,314.94000244140625,151256500,TSLA
2025-06-11,326.42999267578125,335.5,322.5,334.3999938964844,122611400,TSLA
2025-06-12,319.1099853515625,332.55999755859375,316.8599853515625,323.0799865722656,105127500,TSLA
2025-06-13,325.30999755859375,332.989990234375,313.29998779296875,313.9700012207031,128964300,TSLA
2025-06-16,329.1300048828125,332.04998779296875,326.4100036621094,331.2900085449219,83925900,TSLA
2025-06-17,316.3500061035156,327.260009765625,314.739990234375,326.0899963378906,88282700,TSLA
2025-06-18,322.04998779296875,329.32000732421875,315.45001220703125,317.30999755859375,95137700,TSLA
2025-06-20,322.1600036621094,332.3599853515625,317.7799987792969,327.95001220703125,108688000,TSLA
2025-06-23,348.67999267578125,357.5400085449219,327.4800109863281,327.5400085449219,190716800,TSLA
2025-06-24,340.4700012207031,356.260009765625,340.44000244140625,356.1700134277344,114736200,TSLA
2025-06-25,327.54998779296875,343.0,320.3999938964844,342.70001220703125,119845100,TSLA
2025-06-26,325.7799987792969,331.04998779296875,323.6099853515625,324.6099853515625,80440900,TSLA
2025-06-27,323.6300048828125,329.3399963378906,317.5,324.510009765625,89067000,TSLA
2025-06-30,317.6600036621094,325.5799865722656,316.6000061035156,319.8999938964844,76695100,TSLA
2025-07-01,300.7099914550781,305.8900146484375,293.2099914550781,298.4599914550781,145085700,TSLA
2025-07-02,315.6499938964844,316.8299865722656,303.82000732421875,312.6300048828125,119483700,TSLA
2025-07-03,315.3500061035156,318.45001220703125,312.760009765625,317.989990234375,58042300,TSLA
2025-07-07,293.94000244140625,296.1499938964844,288.7699890136719,291.3699951171875,131177900,TSLA
2025-07-08,297.80999755859375,304.04998779296875,294.3500061035156,297.0,103246700,TSLA
2025-07-09,295.8800048828125,300.1499938964844,293.54998779296875,297.54998779296875,75586800,TSLA
2025-07-10,309.8699951171875,310.4800109863281,300.0,300.04998779296875,104365300,TSLA
2025-07-11,313.510009765625,314.0899963378906,305.6499938964844,307.8900146484375,79236400,TSLA
2025-07-14,316.8999938964844,322.6000061035156,312.6700134277344,317.7300109863281,78043400,TSLA
2025-07-15,310.7799987792969,321.20001220703125,310.5,319.67999267578125,77556300,TSLA
2025-07-16,321.6700134277344,323.5,312.6199951171875,312.79998779296875,97284800,TSLA
2025-07-17,319.4100036621094,324.3399963378906,317.05999755859375,323.1499938964844,73922900,TSLA
2025-07-18,329.6499938964844,330.8999938964844,321.4200134277344,321.6600036621094,94255000,TSLA
2025-07-21,328.489990234375,338.0,326.8800048828125,334.3999938964844,75768800,TSLA
2025-07-22,332.1099853515625,335.4100036621094,321.54998779296875,329.739990234375,77370400,TSLA
2025-07-23,332.55999755859375,336.20001220703125,328.6700134277344,330.8999938964844,92553800,TSLA
2025-07-24,305.29998779296875,310.1499938964844,300.4100036621094,310.0,156966000,TSLA
2025-07-25,316.05999755859375,323.6300048828125,308.010009765625,308.739990234375,148227000,TSLA
2025-07-28,325.5899963378906,330.489990234375,315.69000244140625,318.45001220703125,112673800,TSLA
2025-07-29,321.20001220703125,326.25,318.25,325.54998779296875,87358900,TSLA
2025-07-30,319.0400085449219,324.45001220703125,311.6199951171875,322.17999267578125,83931900,TSLA
2025-07-31,308.2699890136719,321.3699951171875,306.1000061035156,319.6099853515625,85270900,TSLA
2025-08-01,302.6300048828125,309.30999755859375,297.82000732421875,306.2099914550781,89121400,TSLA
2025-08-04,309.260009765625,312.1199951171875,303.0,309.0799865722656,78683900,TSLA
2025-08-05,308.7200012207031,312.45001220703125,305.5,308.95001220703125,57961300,TSLA
2025-08-06,319.9100036621094,320.4700012207031,306.92999267578125,307.8900146484375,78523600,TSLA
2025-08-07,322.2699890136719,322.3999938964844,316.1600036621094,319.7900085449219,66658700,TSLA
2025-08-08,329.6499938964844,335.1499938964844,320.9800109863281,321.42999267578125,91200300,TSLA
2025-08-11,339.0299987792969,346.6400146484375,334.1499938964844,335.0,105320200,TSLA
2025-08-12,340.8399963378906,345.260009765625,332.94000244140625,345.0,80522100,TSLA
2025-08-13,339.3800048828125,348.9800109863281,338.20001220703125,341.5,67838900,TSLA
2025-08-14,335.5799865722656,340.4700012207031,330.3999938964844,335.760009765625,75000700,TSLA
2025-08-15,330.55999755859375,339.29998779296875,327.0199890136719,337.6600036621094,74319800,TSLA
2025-08-18,335.1600036621094,336.2699890136719,329.5899963378906,329.6199951171875,56956600,TSLA
2025-08-19,329.30999755859375,340.54998779296875,327.8500061035156,335.7900085449219,75956000,TSLA
2025-08-20,323.8999938964844,331.3699951171875,314.6000061035156,329.2200012207031,77481800,TSLA
2025-08-21,320.1099853515625,324.8999938964844,318.67999267578125,322.0799865722656,55744400,TSLA
2025-08-22,340.010009765625,340.25,319.69000244140625,321.6600036621094,94016300,TSLA
2025-08-25,346.6000061035156,349.5299987792969,335.0299987792969,338.8999938964844,86670000,TSLA
2025-08-26,351.6700134277344,351.8999938964844,343.7200012207031,344.92999267578125,76651600,TSLA
2025-08-27,349.6000061035156,355.3900146484375,349.1600036621094,351.94000244140625,65519000,TSLA
2025-08-28,345.9800109863281,353.54998779296875,340.260009765625,350.9100036621094,67903200,TSLA
